estrategia,R
DIDI_pivo_TRIX,1.449
DIDI_pivo_ADX,-0.4274
DIDI_pivo_ADX,-0.4091
DIDI_pivo_ADX,1.4049
DIDI_pivo_ADX,-0.1893
DIDI_pivo_ADX,1.6675
DIDI_pivo_ADX,0.16
DIDI_pivo_ADX,-0.0991
DIDI_pivo_ADX,6.1253
DIDI_pivo_ADX,-0.0849
DIDI_pivo_ADX,-0.6684
DIDI_pivo_ADX,-0.2248
DIDI_pivo_ADX,-0.2073
DIDI_pivo_ADX,1.2366
DIDI_pivo_ADX,1.3195
DIDI_pivo_ADX,-0.4761
DIDI_pivo_ADX,0.8093
DIDI_pivo_ADX,-0.5014
DIDI_pivo_ADX,0.6355
DIDI_pivo_ADX,-0.3303
DIDI_pivo_ADX,-0.2473
DIDI_pivo_ADX,-0.0178
DIDI_pivo_ADX,0.217
DIDI_pivo_ADX,1.2597
DIDI_pivo_ADX,-0.241
DIDI_pivo_ADX,-0.0893
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,0.5418
DIDI_pivo_ADX,-0.0179
DIDI_pivo_ADX,0.1057
DIDI_pivo_ADX,0.0497
DIDI_pivo_ADX,-0.2781
DIDI_pivo_ADX,-0.3588
DIDI_pivo_ADX,-0.0399
DIDI_pivo_ADX,0.013
DIDI_pivo_ADX,0.2143
DIDI_pivo_ADX,-0.2882
DIDI_pivo_ADX,0.4916
DIDI_pivo_ADX,0.4446
DIDI_pivo_ADX,0.3207
DIDI_pivo_ADX,-0.2944
DIDI_pivo_ADX,-0.0911
DIDI_pivo_ADX,1.0173
DIDI_pivo_ADX,0.3824
DIDI_pivo_ADX,-0.257
DIDI_pivo_ADX,0.2276
DIDI_pivo_ADX,0.8125
DIDI_pivo_ADX,0.1497
DIDI_pivo_ADX,-0.3982
DIDI_pivo_ADX,-0.5245
DIDI_pivo_ADX,-0.4176
DIDI_pivo_ADX,1.6353
DIDI_pivo_ADX,-0.5907
DIDI_pivo_ADX,-0.3725
DIDI_pivo_ADX,0.8421
DIDI_pivo_ADX,-0.3887
DIDI_pivo_ADX,1.1001
DIDI_pivo_ADX,0.1872
DIDI_pivo_ADX,-0.1421
DIDI_pivo_ADX,0.0766
DIDI_pivo_ADX,1.0041
DIDI_pivo_ADX,-0.1431
DIDI_pivo_ADX,0.771
DIDI_pivo_ADX,-0.0345
DIDI_pivo_ADX,-0.2101
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,-1.0
IB_1R,1.0
IB_1R,-1.0
IB_1R,-1.0
IB_1R,-1.0
IB_1R,0.4309
IB_2R,2.0
IB_2R,2.0
IB_2R,2.0
IB_2R,2.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,0.4309
IB_3R,3.0
IB_3R,3.0
IB_3R,1.902
IB_3R,3.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,0.4309
IB_parc2R,2.5
IB_parc2R,2.5
IB_parc2R,1.951
IB_parc2R,2.5
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,0.4309
DIDI_pivo_TRIX,1.6429
DIDI_pivo_TRIX,3.7348
DIDI_pivo_TRIX,1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.7832
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.0
DIDI_pivo_TRIX,1.7829
DIDI_pivo_TRIX,1.6481
DIDI_pivo_TRIX,1.8171
DIDI_pivo_TRIX,3.4362
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.2594
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.3575
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.9831
DIDI_pivo_TRIX,1.6416
DIDI_pivo_TRIX,1.375
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.9844
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,0.8946
DIDI_pivo_ADX,-0.4667
DIDI_pivo_ADX,0.2526
DIDI_pivo_ADX,-0.3146
DIDI_pivo_ADX,-0.1792
DIDI_pivo_ADX,-0.0061
DIDI_pivo_ADX,3.2699
DIDI_pivo_ADX,0.3466
DIDI_pivo_ADX,-0.4315
DIDI_pivo_ADX,-0.5019
DIDI_pivo_ADX,0.062
DIDI_pivo_ADX,-0.3059
DIDI_pivo_ADX,-0.2322
DIDI_pivo_ADX,0.6437
DIDI_pivo_ADX,-0.0478
DIDI_pivo_ADX,-0.1033
DIDI_pivo_ADX,-0.2252
DIDI_pivo_ADX,0.2
DIDI_pivo_ADX,-0.3117
DIDI_pivo_ADX,1.1884
DIDI_pivo_ADX,-0.1869
DIDI_pivo_ADX,1.569
DIDI_pivo_ADX,-0.5124
DIDI_pivo_ADX,1.8984
DIDI_pivo_ADX,-0.2088
DIDI_pivo_ADX,0.3519
DIDI_pivo_ADX,-0.2495
DIDI_pivo_ADX,-0.4059
DIDI_pivo_ADX,-0.2328
DIDI_pivo_ADX,0.9265
DIDI_pivo_ADX,0.0349
DIDI_pivo_ADX,3.1711
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.1487
DIDI_pivo_ADX,-0.5677
DIDI_pivo_ADX,0.4286
DIDI_pivo_ADX,-0.8075
DIDI_pivo_ADX,1.8847
DIDI_pivo_ADX,-0.1304
DIDI_pivo_ADX,-0.2203
DIDI_pivo_ADX,-0.1403
DIDI_pivo_ADX,0.0572
DIDI_pivo_ADX,0.6781
DIDI_pivo_ADX,-0.4964
DIDI_pivo_ADX,-0.3228
DIDI_pivo_ADX,-0.0784
DIDI_pivo_ADX,-0.2532
DIDI_pivo_ADX,-0.2769
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,2.3179
DIDI_pivo_ADX,-0.2715
DIDI_pivo_ADX,-0.4274
DIDI_pivo_ADX,0.3624
DIDI_pivo_ADX,0.415
DIDI_pivo_ADX,0.9421
DIDI_pivo_ADX,2.4952
DIDI_pivo_ADX,1.3311
DIDI_pivo_ADX,-0.3277
DIDI_pivo_ADX,-0.2664
DIDI_pivo_ADX,0.1464
DIDI_pivo_ADX,1.5072
DIDI_pivo_ADX,-0.2671
DIDI_pivo_ADX,0.6005
DIDI_pivo_ADX,0.0153
DIDI_pivo_ADX,-0.1296
DIDI_pivo_ADX,-0.4813
DIDI_pivo_ADX,0.0225
DIDI_pivo_ADX,-0.3769
DIDI_pivo_ADX,-0.399
DIDI_pivo_ADX,-0.2193
DIDI_pivo_ADX,-0.0315
DIDI_pivo_ADX,-0.0075
DIDI_pivo_ADX,-0.1014
DIDI_pivo_ADX,-0.1117
DIDI_pivo_ADX,-0.2937
DIDI_pivo_ADX,-0.5347
DIDI_pivo_ADX,0.2794
DIDI_pivo_ADX,0.5509
IB_1R,-0.0936
IB_1R,1.0
IB_1R,1.0
IB_1R,-1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,-1.0
IB_1R,1.0
IB_1R,-1.0
IB_1R,-1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,-1.0
IB_1R,0.4336
IB_1R,0.7291
IB_1R,0.281
IB_2R,-0.0936
IB_2R,2.0
IB_2R,2.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,0.6127
IB_2R,2.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,0.7079
IB_2R,2.0
IB_2R,2.0
IB_2R,-1.0
IB_2R,0.4336
IB_2R,0.7291
IB_2R,0.281
IB_3R,-0.0936
IB_3R,3.0
IB_3R,3.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,0.6127
IB_3R,3.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,0.7079
IB_3R,3.0
IB_3R,3.0
IB_3R,-1.0
IB_3R,0.4336
IB_3R,0.7291
IB_3R,0.281
IB_parc2R,-0.0936
IB_parc2R,2.5
IB_parc2R,2.5
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,0.6127
IB_parc2R,2.5
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,0.7079
IB_parc2R,2.5
IB_parc2R,2.5
IB_parc2R,-1.0
IB_parc2R,0.4336
IB_parc2R,0.7291
IB_parc2R,0.281
DIDI_pivo_TRIX,-0.1541
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.0
DIDI_pivo_TRIX,1.3743
DIDI_pivo_TRIX,1.8922
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-0.3145
DIDI_pivo_TRIX,1.1691
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.8308
DIDI_pivo_TRIX,1.5714
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.1791
DIDI_pivo_TRIX,1.0
DIDI_pivo_TRIX,2.1282
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.0
DIDI_pivo_TRIX,1.4619
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.0378
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,0.8
DIDI_pivo_ADX,0.9083
DIDI_pivo_ADX,-0.0761
DIDI_pivo_ADX,-0.3636
DIDI_pivo_ADX,-0.3418
DIDI_pivo_ADX,0.1081
DIDI_pivo_ADX,0.3293
DIDI_pivo_ADX,-0.0218
DIDI_pivo_ADX,-0.3733
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.2215
DIDI_pivo_ADX,-0.725
DIDI_pivo_ADX,-0.1382
DIDI_pivo_ADX,-0.0535
DIDI_pivo_ADX,-0.0047
DIDI_pivo_ADX,-0.3083
DIDI_pivo_ADX,0.0103
DIDI_pivo_ADX,-0.2698
DIDI_pivo_ADX,-0.2736
DIDI_pivo_ADX,0.2081
DIDI_pivo_ADX,-0.4611
DIDI_pivo_ADX,-0.2557
DIDI_pivo_ADX,0.0923
DIDI_pivo_ADX,1.3361
DIDI_pivo_ADX,0.528
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.4252
DIDI_pivo_ADX,-0.4211
DIDI_pivo_ADX,0.0125
DIDI_pivo_ADX,0.0123
DIDI_pivo_ADX,-0.29
DIDI_pivo_ADX,0.1641
DIDI_pivo_ADX,-0.0877
DIDI_pivo_ADX,-0.875
DIDI_pivo_ADX,-0.8469
DIDI_pivo_ADX,0.0809
DIDI_pivo_ADX,-0.0548
DIDI_pivo_ADX,0.8148
DIDI_pivo_ADX,-0.18
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.0976
DIDI_pivo_ADX,-0.3859
DIDI_pivo_ADX,0.1265
DIDI_pivo_ADX,0.5574
DIDI_pivo_ADX,0.0821
DIDI_pivo_ADX,-0.3509
DIDI_pivo_ADX,-0.0673
DIDI_pivo_ADX,0.6272
DIDI_pivo_ADX,0.2338
DIDI_pivo_ADX,-0.7273
DIDI_pivo_ADX,0.1031
DIDI_pivo_ADX,-0.1947
DIDI_pivo_ADX,1.4294
DIDI_pivo_ADX,-0.3571
DIDI_pivo_ADX,-0.3412
DIDI_pivo_ADX,0.0811
DIDI_pivo_ADX,-0.2261
DIDI_pivo_ADX,0.0833
DIDI_pivo_ADX,0.1719
DIDI_pivo_ADX,1.2474
DIDI_pivo_ADX,-0.51
DIDI_pivo_ADX,-0.0694
DIDI_pivo_ADX,-0.1111
DIDI_pivo_ADX,1.0853
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.421
DIDI_pivo_ADX,-0.4886
DIDI_pivo_ADX,2.1447
DIDI_pivo_ADX,-0.2316
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.5156
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,0.0225
DIDI_pivo_ADX,-0.75
DIDI_pivo_ADX,-0.4667
DIDI_pivo_ADX,-0.0318
DIDI_pivo_ADX,-0.0909
DIDI_pivo_ADX,1.4865
DIDI_pivo_ADX,-0.2166
DIDI_pivo_ADX,0.0727
DIDI_pivo_ADX,0.4769
IB_1R,-1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,-1.0
IB_2R,-1.0
IB_2R,2.0
IB_2R,0.2758
IB_2R,-1.0
IB_2R,-1.0
IB_2R,1.4096
IB_2R,-1.0
IB_2R,1.1414
IB_2R,2.0
IB_2R,0.177
IB_2R,2.0
IB_2R,-1.0
IB_3R,-1.0
IB_3R,3.0
IB_3R,0.2758
IB_3R,-1.0
IB_3R,-1.0
IB_3R,1.4096
IB_3R,-1.0
IB_3R,1.1414
IB_3R,-1.0
IB_3R,0.177
IB_3R,3.0
IB_3R,-1.0
IB_parc2R,-1.0
IB_parc2R,2.5
IB_parc2R,0.2758
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,1.4096
IB_parc2R,-1.0
IB_parc2R,1.1414
IB_parc2R,1.0
IB_parc2R,0.177
IB_parc2R,2.5
IB_parc2R,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,4.0617
DIDI_pivo_TRIX,2.172
DIDI_pivo_TRIX,2.8036
DIDI_pivo_TRIX,1.5056
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.9457
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.3044
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,3.4513
DIDI_pivo_TRIX,3.6511
DIDI_pivo_TRIX,2.1825
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.7227
DIDI_pivo_TRIX,3.4031
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-0.447
DIDI_pivo_TRIX,2.2134
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.244
DIDI_pivo_TRIX,5.9094
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,3.5705
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-0.2873
DIDI_pivo_ADX,0.6537
DIDI_pivo_ADX,-0.7094
DIDI_pivo_ADX,0.606
DIDI_pivo_ADX,-0.455
DIDI_pivo_ADX,2.1153
DIDI_pivo_ADX,-0.3168
DIDI_pivo_ADX,-0.1375
DIDI_pivo_ADX,-0.1172
DIDI_pivo_ADX,4.619
DIDI_pivo_ADX,0.2864
DIDI_pivo_ADX,0.3312
DIDI_pivo_ADX,0.4587
DIDI_pivo_ADX,-0.0203
DIDI_pivo_ADX,-0.504
DIDI_pivo_ADX,2.2691
DIDI_pivo_ADX,-0.0548
DIDI_pivo_ADX,0.0107
DIDI_pivo_ADX,0.1573
DIDI_pivo_ADX,-0.0252
DIDI_pivo_ADX,0.7891
DIDI_pivo_ADX,0.1895
DIDI_pivo_ADX,-0.2972
DIDI_pivo_ADX,-0.2011
DIDI_pivo_ADX,-0.3793
DIDI_pivo_ADX,-0.3172
DIDI_pivo_ADX,0.0252
DIDI_pivo_ADX,2.1538
DIDI_pivo_ADX,0.0591
DIDI_pivo_ADX,-0.4931
DIDI_pivo_ADX,1.3404
DIDI_pivo_ADX,-0.3705
DIDI_pivo_ADX,-0.1682
DIDI_pivo_ADX,2.3367
DIDI_pivo_ADX,0.5881
DIDI_pivo_ADX,1.6934
DIDI_pivo_ADX,2.8873
DIDI_pivo_ADX,-0.1763
DIDI_pivo_ADX,-0.7045
DIDI_pivo_ADX,-0.4789
DIDI_pivo_ADX,-0.1332
DIDI_pivo_ADX,-0.2463
DIDI_pivo_ADX,-0.2922
DIDI_pivo_ADX,0.4851
DIDI_pivo_ADX,0.1466
DIDI_pivo_ADX,-0.3792
DIDI_pivo_ADX,1.0612
DIDI_pivo_ADX,-0.479
DIDI_pivo_ADX,-0.1823
DIDI_pivo_ADX,0.7808
DIDI_pivo_ADX,-0.4878
DIDI_pivo_ADX,-0.5082
DIDI_pivo_ADX,1.1902
DIDI_pivo_ADX,0.019
DIDI_pivo_ADX,0.3088
DIDI_pivo_ADX,0.5758
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.23
DIDI_pivo_ADX,0.2179
DIDI_pivo_ADX,0.0754
DIDI_pivo_ADX,0.5216
DIDI_pivo_ADX,-0.3516
DIDI_pivo_ADX,0.1979
DIDI_pivo_ADX,0.5067
DIDI_pivo_ADX,0.0039
DIDI_pivo_ADX,0.4114
DIDI_pivo_ADX,0.2962
DIDI_pivo_ADX,-0.2095
DIDI_pivo_ADX,-0.3098
DIDI_pivo_ADX,-0.5369
DIDI_pivo_ADX,0.5724
DIDI_pivo_ADX,3.7233
DIDI_pivo_ADX,0.152
DIDI_pivo_ADX,0.3795
DIDI_pivo_ADX,0.0018
DIDI_pivo_ADX,-0.2099
DIDI_pivo_ADX,-0.613
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,-1.0
IB_1R,1.0
IB_1R,-1.0
IB_1R,-1.0
IB_1R,-1.0
IB_1R,1.0
IB_2R,-1.0
IB_2R,2.0
IB_2R,2.0
IB_2R,-1.0
IB_2R,2.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,2.0
IB_3R,-1.0
IB_3R,3.0
IB_3R,3.0
IB_3R,-1.0
IB_3R,3.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,3.0
IB_parc2R,-1.0
IB_parc2R,2.5
IB_parc2R,2.5
IB_parc2R,-1.0
IB_parc2R,2.5
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,2.5
DIDI_pivo_TRIX,3.6806
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.021
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.4712
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-0.4941
DIDI_pivo_TRIX,2.2145
DIDI_pivo_TRIX,10.9574
DIDI_pivo_TRIX,3.0732
DIDI_pivo_TRIX,1.5892
DIDI_pivo_TRIX,1.8923
DIDI_pivo_TRIX,2.0514
DIDI_pivo_TRIX,1.9534
DIDI_pivo_TRIX,2.9728
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,3.0989
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,0.4824
DIDI_pivo_TRIX,2.6788
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.0339
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-0.0987
DIDI_pivo_ADX,1.766
DIDI_pivo_ADX,1.0478
DIDI_pivo_ADX,1.3323
DIDI_pivo_ADX,-0.2791
DIDI_pivo_ADX,0.7562
DIDI_pivo_ADX,-0.1819
DIDI_pivo_ADX,0.0101
DIDI_pivo_ADX,0.0758
DIDI_pivo_ADX,0.3528
DIDI_pivo_ADX,-0.5677
DIDI_pivo_ADX,-0.1569
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.0375
DIDI_pivo_ADX,0.0459
DIDI_pivo_ADX,1.0192
DIDI_pivo_ADX,-0.3251
DIDI_pivo_ADX,-0.4511
DIDI_pivo_ADX,-0.0003
DIDI_pivo_ADX,1.0164
DIDI_pivo_ADX,3.0505
DIDI_pivo_ADX,0.6633
DIDI_pivo_ADX,0.1749
DIDI_pivo_ADX,-0.7797
DIDI_pivo_ADX,-0.2087
DIDI_pivo_ADX,-0.2981
DIDI_pivo_ADX,3.037
DIDI_pivo_ADX,1.9658
DIDI_pivo_ADX,-0.2196
DIDI_pivo_ADX,0.907
DIDI_pivo_ADX,1.631
DIDI_pivo_ADX,-0.2697
DIDI_pivo_ADX,-0.3944
DIDI_pivo_ADX,1.1874
DIDI_pivo_ADX,-0.1282
DIDI_pivo_ADX,0.0324
DIDI_pivo_ADX,-0.2219
DIDI_pivo_ADX,12.3028
DIDI_pivo_ADX,0.0287
DIDI_pivo_ADX,0.2176
DIDI_pivo_ADX,-0.2752
DIDI_pivo_ADX,-0.1776
DIDI_pivo_ADX,-0.2225
DIDI_pivo_ADX,0.2451
DIDI_pivo_ADX,-0.0838
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.2715
DIDI_pivo_ADX,-0.1356
DIDI_pivo_ADX,-0.249
DIDI_pivo_ADX,-0.329
DIDI_pivo_ADX,-0.2944
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.2541
DIDI_pivo_ADX,-0.6822
DIDI_pivo_ADX,-0.2931
DIDI_pivo_ADX,-0.7049
DIDI_pivo_ADX,-0.0205
DIDI_pivo_ADX,0.2964
DIDI_pivo_ADX,-0.1184
DIDI_pivo_ADX,1.6466
DIDI_pivo_ADX,-0.0494
DIDI_pivo_ADX,-0.0755
DIDI_pivo_ADX,0.4818
DIDI_pivo_ADX,-0.1788
DIDI_pivo_ADX,-0.0837
DIDI_pivo_ADX,-0.0194
DIDI_pivo_ADX,1.2631
DIDI_pivo_ADX,-0.02
DIDI_pivo_ADX,-0.3332
DIDI_pivo_ADX,1.1724
DIDI_pivo_ADX,-0.1302
DIDI_pivo_ADX,-0.6712
DIDI_pivo_ADX,-0.5456
IB_1R,1.0
IB_2R,0.861
IB_3R,0.861
IB_parc2R,0.861
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.692
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.2012
DIDI_pivo_TRIX,1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.4583
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.2723
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.7962
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_ADX,0.0086
DIDI_pivo_ADX,-0.1569
DIDI_pivo_ADX,0.0
DIDI_pivo_ADX,-0.2381
DIDI_pivo_ADX,-0.0893
DIDI_pivo_ADX,-0.0685
DIDI_pivo_ADX,0.4286
DIDI_pivo_ADX,0.475
DIDI_pivo_ADX,-0.497
DIDI_pivo_ADX,0.2528
DIDI_pivo_ADX,-0.2
DIDI_pivo_ADX,0.2095
DIDI_pivo_ADX,-0.0123
DIDI_pivo_ADX,-0.1325
DIDI_pivo_ADX,-0.4063
DIDI_pivo_ADX,0.1452
DIDI_pivo_ADX,-0.5612
DIDI_pivo_ADX,-0.3867
DIDI_pivo_ADX,0.0825
DIDI_pivo_ADX,-0.1667
DIDI_pivo_ADX,-0.0476
DIDI_pivo_ADX,0.1798
DIDI_pivo_ADX,0.1842
DIDI_pivo_ADX,-0.2609
DIDI_pivo_ADX,0.5667
DIDI_pivo_ADX,2.3077
DIDI_pivo_ADX,0.0577
DIDI_pivo_ADX,0.0982
DIDI_pivo_ADX,-0.2775
DIDI_pivo_ADX,-0.4111
DIDI_pivo_ADX,0.6182
DIDI_pivo_ADX,-0.1316
DIDI_pivo_ADX,0.4833
DIDI_pivo_ADX,-0.1154
DIDI_pivo_ADX,-0.1416
DIDI_pivo_ADX,-0.2836
DIDI_pivo_ADX,-0.0632
DIDI_pivo_ADX,0.3636
DIDI_pivo_ADX,-0.3316
IB_1R,-1.0
IB_1R,1.0
IB_1R,1.0
IB_2R,-1.0
IB_2R,2.0
IB_2R,2.0
IB_3R,-1.0
IB_3R,3.0
IB_3R,3.0
IB_parc2R,-1.0
IB_parc2R,2.5
IB_parc2R,2.5
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.6892
DIDI_pivo_TRIX,0.1385
DIDI_pivo_TRIX,1.8232
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.7793
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.43
DIDI_pivo_TRIX,2.2265
DIDI_pivo_TRIX,1.7134
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.8949
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.0526
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-0.582
DIDI_pivo_ADX,-0.1386
DIDI_pivo_ADX,-0.1268
DIDI_pivo_ADX,1.4422
DIDI_pivo_ADX,-0.1093
DIDI_pivo_ADX,0.3366
DIDI_pivo_ADX,-0.2723
DIDI_pivo_ADX,0.2461
DIDI_pivo_ADX,0.3139
DIDI_pivo_ADX,0.1365
DIDI_pivo_ADX,1.0717
DIDI_pivo_ADX,-0.0939
DIDI_pivo_ADX,-0.4045
DIDI_pivo_ADX,0.0255
DIDI_pivo_ADX,-0.4
DIDI_pivo_ADX,0.0691
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.2295
DIDI_pivo_ADX,1.9631
DIDI_pivo_ADX,-0.5244
DIDI_pivo_ADX,1.052
DIDI_pivo_ADX,0.8921
DIDI_pivo_ADX,2.0085
DIDI_pivo_ADX,-0.2818
DIDI_pivo_ADX,-0.4269
DIDI_pivo_ADX,1.3111
DIDI_pivo_ADX,-0.233
DIDI_pivo_ADX,-0.1639
DIDI_pivo_ADX,-0.1331
DIDI_pivo_ADX,-0.2282
DIDI_pivo_ADX,1.1266
DIDI_pivo_ADX,-0.1783
DIDI_pivo_ADX,-0.0321
